 k a mass
 245.2953861   0.0000000   0.0030299
 245.2953861 141.4213538   0.0000000
 245.2953861 400.0000000   0.0000000
 246.5740746 -99.0000000   0.0000000
 246.5740746 -49.5000000   0.0000000
 246.5740746   0.0000000   0.0030545
 246.5740746 141.4213538   0.0000000
 246.5740746 400.0000000   0.0000000
 247.8549773 -99.0000000   0.0000000
 247.8549773 -49.5000000   0.0000000
 247.8549773   0.0000000   0.0034462
 247.8549773 141.4213538   0.0000000
 247.8549773 400.0000000   0.0000000
 249.1380904 -99.0000000   0.0000000
 249.1380904 -49.5000000   0.0000000
 249.1380904   0.0000000   0.0028201
 249.1380904 141.4213538   0.0000000
 249.1380904 400.0000000   0.0000000
 250.4234100 -99.0000000   0.0000000
 250.4234100 -49.5000000   0.0000000
 250.4234100   0.0000000   0.0034412
 250.4234100 141.4213538   0.0000000
 250.4234100 400.0000000   0.0000000
 251.7109324 -99.0000000   0.0000000
 251.7109324 -49.5000000   0.0000000
 251.7109324   0.0000000   0.0034408
 251.7109324 141.4213538   0.0000000
 251.7109324 400.0000000   0.0000000
 253.0006538 -99.0000000   0.0000000
 253.0006538 -49.5000000   0.0000000
 253.0006538   0.0000000   0.0031402
 253.0006538 141.4213538   0.0000000
 253.0006538 400.0000000   0.0000000
 254.2925704 -99.0000000   0.0000000
 254.2925704 -49.5000000   0.0000000
 254.2925704   0.0000000   0.0031664
 254.2925704 141.4213538   0.0000000
 254.2925704 400.0000000   0.0000000
 255.5866787 -99.0000000   0.0000000
 255.5866787 -49.5000000   0.0000000
 255.5866787   0.0000000   0.0034354
 255.5866787 141.4213538   0.0000000
 255.5866787 400.0000000   0.0000000
 256.8829747 -99.0000000   0.0000000
 256.8829747 -49.5000000   0.0000000
 256.8829747   0.0000000   0.0027634
 256.8829747 141.4213538   0.0000000
 256.8829747 400.0000000   0.0000000
 258.1814550 -99.0000000   0.0000000
 258.1814550 -49.5000000   0.0000000
 258.1814550   0.0000000   0.0033109
 258.1814550 141.4213538   0.0000000
 258.1814550 400.0000000   0.0000000
 259.4821157 -99.0000000   0.0000000
 259.4821157 -49.5000000   0.0000000
 259.4821157   0.0000000   0.0035731
 259.4821157 141.4213538   0.0000000
 259.4821157 400.0000000   0.0000000
 260.7849532 -99.0000000   0.0000000
 260.7849532 -49.5000000   0.0000000
 260.7849532   0.0000000   0.0027624
 260.7849532 141.4213538   0.0000000
 260.7849532 400.0000000   0.0000000
 262.0899640 -99.0000000   0.0000000
 262.0899640 -49.5000000   0.0000000
 262.0899640   0.0000000   0.0026529
 262.0899640 141.4213538   0.0000000
 262.0899640 400.0000000   0.0000000
 263.3971444 -99.0000000   0.0000000
 263.3971444 -49.5000000   0.0000000
 263.3971444   0.0000000   0.0024821
 263.3971444 141.4213538   0.0000000
 263.3971444 400.0000000   0.0000000
 264.7064907 -99.0000000   0.0000000
 264.7064907 -49.5000000   0.0000000
 264.7064907   0.0000000   0.0022647
 264.7064907 141.4213538   0.0000000
 264.7064907 400.0000000   0.0000000
 266.0179995 -99.0000000   0.0000000
 266.0179995 -49.5000000   0.0000000
 266.0179995   0.0000000   0.0021804
 266.0179995 141.4213538   0.0000000
 266.0179995 400.0000000   0.0000000
 267.3316672 -99.0000000   0.0000000
 267.3316672 -49.5000000   0.0000000
 267.3316672   0.0000000   0.0022820
 267.3316672 141.4213538   0.0000000
 267.3316672 400.0000000   0.0000000
 268.6474902 -99.0000000   0.0000000
 268.6474902 -49.5000000   0.0000000
 268.6474902   0.0000000   0.0024430
 268.6474902 141.4213538   0.0000000
 268.6474902 400.0000000   0.0000000
 269.9654649 -99.0000000   0.0000000
 269.9654649 -49.5000000   0.0000000
 269.9654649   0.0000000   0.0025133
 269.9654649 141.4213538   0.0000000
 269.9654649 400.0000000   0.0000000
 271.2855880 -99.0000000   0.0000000
 271.2855880 -49.5000000   0.0000000
 271.2855880   0.0000000   0.0023085
 271.2855880 141.4213538   0.0000000
 271.2855880 400.0000000   0.0000000
 272.6078559 -99.0000000   0.0000000
 272.6078559 -49.5000000   0.0000000
 272.6078559   0.0000000   0.0028860
 272.6078559 141.4213538   0.0000000
 272.6078559 400.0000000   0.0000000
 273.9322651 -99.0000000   0.0000000
 273.9322651 -49.5000000   0.0000000
 273.9322651   0.0000000   0.0027946
 273.9322651 141.4213538   0.0000000
 273.9322651 400.0000000   0.0000000
 275.2588121 -99.0000000   0.0000000
 275.2588121 -49.5000000   0.0000000
 275.2588121   0.0000000   0.0024193
 275.2588121 141.4213538   0.0000000
 275.2588121 400.0000000   0.0000000
 276.5874936 -99.0000000   0.0000000
 276.5874936 -49.5000000   0.0000000
 276.5874936   0.0000000   0.0028607
 276.5874936 141.4213538   0.0000000
 276.5874936 400.0000000   0.0000000
 277.9183061 -99.0000000   0.0000000
 277.9183061 -49.5000000   0.0000000
 277.9183061   0.0000000   0.0025894
 277.9183061 141.4213538   0.0000000
 277.9183061 400.0000000   0.0000000
 279.2512462 -99.0000000   0.0000000
 279.2512462 -49.5000000   0.0000000
 279.2512462   0.0000000   0.0029550
 279.2512462 141.4213538   0.0000000
 279.2512462 400.0000000   0.0000000
 280.5863105 -99.0000000   0.0000000
 280.5863105 -49.5000000   0.0000000
 280.5863105   0.0000000   0.0030011
 280.5863105 141.4213538   0.0000000
 280.5863105 400.0000000   0.0000000
 281.9234957 -99.0000000   0.0000000
 281.9234957 -49.5000000   0.0000000
 281.9234957   0.0000000   0.0026556
 281.9234957 141.4213538   0.0000000
 281.9234957 400.0000000   0.0000000
 283.2627983 -99.0000000   0.0000000
 283.2627983 -49.5000000   0.0000000
 283.2627983   0.0000000   0.0025311
 283.2627983 141.4213538   0.0000000
 283.2627983 400.0000000   0.0000000
 284.6042150 -99.0000000   0.0000000
 284.6042150 -49.5000000   0.0000000
 284.6042150   0.0000000   0.0025999
 284.6042150 141.4213538   0.0000000
 284.6042150 400.0000000   0.0000000
 285.9477426 -99.0000000   0.0000000
 285.9477426 -49.5000000   0.0000000
 285.9477426   0.0000000   0.0023487
 285.9477426 141.4213538   0.0000000
 285.9477426 400.0000000   0.0000000
 287.2933777 -99.0000000   0.0000000
 287.2933777 -49.5000000   0.0000000
 287.2933777   0.0000000   0.0027424
 287.2933777 141.4213538   0.0000000
 287.2933777 400.0000000   0.0000000
 288.6411169 -99.0000000   0.0000000
 288.6411169 -49.5000000   0.0000000
 288.6411169   0.0000000   0.0027200
 288.6411169 141.4213538   0.0000000
 288.6411169 400.0000000   0.0000000
 289.9909571 -99.0000000   0.0000000
 289.9909571 -49.5000000   0.0000000
 289.9909571   0.0000000   0.0019944
 289.9909571 141.4213538   0.0000000
 289.9909571 400.0000000   0.0000000
 291.3428949 -99.0000000   0.0000000
 291.3428949 -49.5000000   0.0000000
 291.3428949   0.0000000   0.0018626
 291.3428949 141.4213538   0.0000000
 291.3428949 400.0000000   0.0000000
 292.6969272 -99.0000000   0.0000000
 292.6969272 -49.5000000   0.0000000
 292.6969272   0.0000000   0.0017685
 292.6969272 141.4213538   0.0000000
 292.6969272 400.0000000   0.0000000
 294.0530506 -99.0000000   0.0000000
 294.0530506 -49.5000000   0.0000000
 294.0530506   0.0000000   0.0018103
 294.0530506 141.4213538   0.0000000
 294.0530506 400.0000000   0.0000000
 295.4112620 -99.0000000   0.0000000
 295.4112620 -49.5000000   0.0000000
 295.4112620   0.0000000   0.0018665
 295.4112620 141.4213538   0.0000000
 295.4112620 400.0000000   0.0000000
 296.7715581 -99.0000000   0.0000000
 296.7715581 -49.5000000   0.0000000
 296.7715581   0.0000000   0.0018703
 296.7715581 141.4213538   0.0000000
 296.7715581 400.0000000   0.0000000
 298.1339357 -99.0000000   0.0000000
 298.1339357 -49.5000000   0.0000000
 298.1339357   0.0000000   0.0017288
 298.1339357 141.4213538   0.0000000
 298.1339357 400.0000000   0.0000000
 299.4983918 -99.0000000   0.0000000
 299.4983918 -49.5000000   0.0000000
 299.4983918   0.0000000   0.0020445
 299.4983918 141.4213538   0.0000000
 299.4983918 400.0000000   0.0000000
 300.8649231 -99.0000000   0.0000000
 300.8649231 -49.5000000   0.0000000
 300.8649231   0.0000000   0.0020812
 300.8649231 141.4213538   0.0000000
 300.8649231 400.0000000   0.0000000
 302.2335264 -99.0000000   0.0000000
 302.2335264 -49.5000000   0.0000000
 302.2335264   0.0000000   0.0019344
 302.2335264 141.4213538   0.0000000
 302.2335264 400.0000000   0.0000000
 303.6041987 -99.0000000   0.0000000
 303.6041987 -49.5000000   0.0000000
 303.6041987   0.0000000   0.0018479
 303.6041987 141.4213538   0.0000000
 303.6041987 400.0000000   0.0000000
 304.9769368 -99.0000000   0.0000000
 304.9769368 -49.5000000   0.0000000
 304.9769368   0.0000000   0.0021586
 304.9769368 141.4213538   0.0000000
 304.9769368 400.0000000   0.0000000
 306.3517376 -99.0000000   0.0000000
 306.3517376 -49.5000000   0.0000000
 306.3517376   0.0000000   0.0020460
 306.3517376 141.4213538   0.0000000
 306.3517376 400.0000000   0.0000000
 307.7285981 -99.0000000   0.0000000
 307.7285981 -49.5000000   0.0000000
 307.7285981   0.0000000   0.0019679
 307.7285981 141.4213538   0.0000000
 307.7285981 400.0000000   0.0000000
 309.1075151 -99.0000000   0.0000000
 309.1075151 -49.5000000   0.0000000
 309.1075151   0.0000000   0.0020304
 309.1075151 141.4213538   0.0000000
 309.1075151 400.0000000   0.0000000
 310.4884856 -99.0000000   0.0000000
 310.4884856 -49.5000000   0.0000000
 310.4884856   0.0000000   0.0022201
 310.4884856 141.4213538   0.0000000
 310.4884856 400.0000000   0.0000000
 311.8715065 -99.0000000   0.0000000
 311.8715065 -49.5000000   0.0000000
 311.8715065   0.0000000   0.0022253
 311.8715065 141.4213538   0.0000000
 311.8715065 400.0000000   0.0000000
 313.2565749 -99.0000000   0.0000000
 313.2565749 -49.5000000   0.0000000
 313.2565749   0.0000000   0.0020699
 313.2565749 141.4213538   0.0000000
 313.2565749 400.0000000   0.0000000
 314.6436876 -99.0000000   0.0000000
 314.6436876 -49.5000000   0.0000000
 314.6436876   0.0000000   0.0023029
 314.6436876 141.4213538   0.0000000
 314.6436876 400.0000000   0.0000000
 316.0328417 -99.0000000   0.0000000
 316.0328417 -49.5000000   0.0000000
 316.0328417   0.0000000   0.0022011
 316.0328417 141.4213538   0.0000000
 316.0328417 400.0000000   0.0000000
 317.4240342 -99.0000000   0.0000000
 317.4240342 -49.5000000   0.0000000
 317.4240342   0.0000000   0.0017592
 317.4240342 141.4213538   0.0000000
 317.4240342 400.0000000   0.0000000
 318.8172621 -99.0000000   0.0000000
 318.8172621 -49.5000000   0.0000000
 318.8172621   0.0000000   0.0021191
 318.8172621 141.4213538   0.0000000
 318.8172621 400.0000000   0.0000000
 320.2125224 -99.0000000   0.0000000
 320.2125224 -49.5000000   0.0000000
 320.2125224   0.0000000   0.0020299
 320.2125224 141.4213538   0.0000000
 320.2125224 400.0000000   0.0000000
 321.6098122 -99.0000000   0.0000000
 321.6098122 -49.5000000   0.0000000
 321.6098122   0.0000000   0.0024087
 321.6098122 141.4213538   0.0000000
 321.6098122 400.0000000   0.0000000
 323.0091285 -99.0000000   0.0000000
 323.0091285 -49.5000000   0.0000000
 323.0091285   0.0000000   0.0020595
 323.0091285 141.4213538   0.0000000
 323.0091285 400.0000000   0.0000000
 324.4104684 -99.0000000   0.0000000
 324.4104684 -49.5000000   0.0000000
 324.4104684   0.0000000   0.0019877
 324.4104684 141.4213538   0.0000000
 324.4104684 400.0000000   0.0000000
 325.8138290 -99.0000000   0.0000000
 325.8138290 -49.5000000   0.0000000
 325.8138290   0.0000000   0.0020869
 325.8138290 141.4213538   0.0000000
 325.8138290 400.0000000   0.0000000
 327.2192073 -99.0000000   0.0000000
 327.2192073 -49.5000000   0.0000000
 327.2192073   0.0000000   0.0021649
 327.2192073 141.4213538   0.0000000
 327.2192073 400.0000000   0.0000000
 328.6266006 -99.0000000   0.0000000
 328.6266006 -49.5000000   0.0000000
 328.6266006   0.0000000   0.0014364
 328.6266006 141.4213538   0.0000000
 328.6266006 400.0000000   0.0000000
 330.0360058 -99.0000000   0.0000000
 330.0360058 -49.5000000   0.0000000
 330.0360058   0.0000000   0.0012154
 330.0360058 141.4213538   0.0000000
 330.0360058 400.0000000   0.0000000
 331.4474202 -99.0000000   0.0000000
 331.4474202 -49.5000000   0.0000000
 331.4474202   0.0000000   0.0014934
 331.4474202 141.4213538   0.0000000
 331.4474202 400.0000000   0.0000000
 332.8608408 -99.0000000   0.0000000
 332.8608408 -49.5000000   0.0000000
 332.8608408   0.0000000   0.0012644
 332.8608408 141.4213538   0.0000000
 332.8608408 400.0000000   0.0000000
 334.2762649 -99.0000000   0.0000000
 334.2762649 -49.5000000   0.0000000
 334.2762649   0.0000000   0.0013564
 334.2762649 141.4213538   0.0000000
 334.2762649 400.0000000   0.0000000
 335.6936896 -99.0000000   0.0000000
 335.6936896 -49.5000000   0.0000000
 335.6936896   0.0000000   0.0014382
 335.6936896 141.4213538   0.0000000
 335.6936896 400.0000000   0.0000000
 337.1131120 -99.0000000   0.0000000
 337.1131120 -49.5000000   0.0000000
 337.1131120   0.0000000   0.0012264
 337.1131120 141.4213538   0.0000000
 337.1131120 400.0000000   0.0000000
 338.5345295 -99.0000000   0.0000000
 338.5345295 -49.5000000   0.0000000
 338.5345295   0.0000000   0.0010117
 338.5345295 141.4213538   0.0000000
 338.5345295 400.0000000   0.0000000
 339.9579391 -99.0000000   0.0000000
 339.9579391 -49.5000000   0.0000000
 339.9579391   0.0000000   0.0011626
 339.9579391 141.4213538   0.0000000
 339.9579391 400.0000000   0.0000000
 341.3833381 -99.0000000   0.0000000
 341.3833381 -49.5000000   0.0000000
 341.3833381   0.0000000   0.0012618
 341.3833381 141.4213538   0.0000000
 341.3833381 400.0000000   0.0000000
 342.8107237 -99.0000000   0.0000000
 342.8107237 -49.5000000   0.0000000
 342.8107237   0.0000000   0.0017154
 342.8107237 141.4213538   0.0000000
 342.8107237 400.0000000   0.0000000
 344.2400932 -99.0000000   0.0000000
 344.2400932 -49.5000000   0.0000000
 344.2400932   0.0000000   0.0014681
 344.2400932 141.4213538   0.0000000
 344.2400932 400.0000000   0.0000000
 345.6714438 -99.0000000   0.0000000
 345.6714438 -49.5000000   0.0000000
 345.6714438   0.0000000   0.0015322
 345.6714438 141.4213538   0.0000000
 345.6714438 400.0000000   0.0000000
 347.1047728 -99.0000000   0.0000000
 347.1047728 -49.5000000   0.0000000
 347.1047728   0.0000000   0.0020187
 347.1047728 141.4213538   0.0000000
 347.1047728 400.0000000   0.0000000
 348.5400774 -99.0000000   0.0000000
 348.5400774 -49.5000000   0.0000000
 348.5400774   0.0000000   0.0019199
 348.5400774 141.4213538   0.0000000
 348.5400774 400.0000000   0.0000000
 349.9773549 -99.0000000   0.0000000
 349.9773549 -49.5000000   0.0000000
 349.9773549   0.0000000   0.0014206
 349.9773549 141.4213538   0.0000000
 349.9773549 400.0000000   0.0000000
 351.4166027 -99.0000000   0.0000000
 351.4166027 -49.5000000   0.0000000
 351.4166027   0.0000000   0.0018537
 351.4166027 141.4213538   0.0000000
 351.4166027 400.0000000   0.0000000
 352.8578180 -99.0000000   0.0000000
 352.8578180 -49.5000000   0.0000000
 352.8578180   0.0000000   0.0020662
 352.8578180 141.4213538   0.0000000
 352.8578180 400.0000000   0.0000000
 354.3009981 -99.0000000   0.0000000
 354.3009981 -49.5000000   0.0000000
 354.3009981   0.0000000   0.0014119
 354.3009981 141.4213538   0.0000000
 354.3009981 400.0000000   0.0000000
 355.7461404 -99.0000000   0.0000000
 355.7461404 -49.5000000   0.0000000
 355.7461404   0.0000000   0.0012940
 355.7461404 141.4213538   0.0000000
 355.7461404 400.0000000   0.0000000
 357.1932423 -99.0000000   0.0000000
 357.1932423 -49.5000000   0.0000000
 357.1932423   0.0000000   0.0015373
 357.1932423 141.4213538   0.0000000
 357.1932423 400.0000000   0.0000000
 358.6423010 -99.0000000   0.0000000
 358.6423010 -49.5000000   0.0000000
 358.6423010   0.0000000   0.0017407
 358.6423010 141.4213538   0.0000000
 358.6423010 400.0000000   0.0000000
 360.0933139 -99.0000000   0.0000000
 360.0933139 -49.5000000   0.0000000
 360.0933139   0.0000000   0.0013018
 360.0933139 141.4213538   0.0000000
 360.0933139 400.0000000   0.0000000
 361.5462784 -99.0000000   0.0000000
 361.5462784 -49.5000000   0.0000000
 361.5462784   0.0000000   0.0016000
 361.5462784 141.4213538   0.0000000
 361.5462784 400.0000000   0.0000000
 363.0011920 -99.0000000   0.0000000
 363.0011920 -49.5000000   0.0000000
 363.0011920   0.0000000   0.0018622
 363.0011920 141.4213538   0.0000000
 363.0011920 400.0000000   0.0000000
 364.4580518 -99.0000000   0.0000000
 364.4580518 -49.5000000   0.0000000
 364.4580518   0.0000000   0.0021596
 364.4580518 141.4213538   0.0000000
 364.4580518 400.0000000   0.0000000
 365.9168555 -99.0000000   0.0000000
 365.9168555 -49.5000000   0.0000000
 365.9168555   0.0000000   0.0014683
 365.9168555 141.4213538   0.0000000
 365.9168555 400.0000000   0.0000000
 367.3776004 -99.0000000   0.0000000
 367.3776004 -49.5000000   0.0000000
 367.3776004   0.0000000   0.0017048
 367.3776004 141.4213538   0.0000000
 367.3776004 400.0000000   0.0000000
 368.8402838 -99.0000000   0.0000000
 368.8402838 -49.5000000   0.0000000
 368.8402838   0.0000000   0.0022366
 368.8402838 141.4213538   0.0000000
 368.8402838 400.0000000   0.0000000
 370.3049034 -99.0000000   0.0000000
 370.3049034 -49.5000000   0.0000000
 370.3049034   0.0000000   0.0032361
 370.3049034 141.4213538   0.0000000
 370.3049034 400.0000000   0.0000000
 371.7714564 -99.0000000   0.0000000
 371.7714564 -49.5000000   0.0000000
 371.7714564   0.0000000   0.0020760
 371.7714564 141.4213538   0.0000000
 371.7714564 400.0000000   0.0000000
 373.2399403 -99.0000000   0.0000000
 373.2399403 -49.5000000   0.0000000
 373.2399403   0.0000000   0.0023600
 373.2399403 141.4213538   0.0000000
 373.2399403 400.0000000   0.0000000
 374.7103527 -99.0000000   0.0000000
 374.7103527 -49.5000000   0.0000000
 374.7103527   0.0000000   0.0031865
 374.7103527 141.4213538   0.0000000
 374.7103527 400.0000000   0.0000000
 376.1826909 -99.0000000   0.0000000
 376.1826909 -49.5000000   0.0000000
 376.1826909   0.0000000   0.0043399
 376.1826909 141.4213538   0.0000000
 376.1826909 400.0000000   0.0000000
 377.6569526 -99.0000000   0.0000000
 377.6569526 -49.5000000   0.0000000
 377.6569526   0.0000000   0.0011351
 377.6569526 141.4213538   0.0000000
 377.6569526 400.0000000   0.0000000
 379.1331350 -99.0000000   0.0000000
 379.1331350 -49.5000000   0.0000000
 379.1331350   0.0000000   0.0003521
 379.1331350 141.4213538   0.0000000
 379.1331350 400.0000000   0.0000000
 380.6112359 -99.0000000   0.0000000
 380.6112359 -49.5000000   0.0000000
 380.6112359   0.0000000   0.0006090
 380.6112359 141.4213538   0.0000000
 380.6112359 400.0000000   0.0000000
 382.0912526 -99.0000000   0.0000000
 382.0912526 -49.5000000   0.0000000
 382.0912526   0.0000000   0.0065321
 382.0912526 141.4213538   0.0000000
 382.0912526 400.0000000   0.0000000
 383.5731828 -99.0000000   0.0000000
 383.5731828 -49.5000000   0.0000000
 383.5731828   0.0000000   0.0002034
 383.5731828 141.4213538   0.0000000
 383.5731828 400.0000000   0.0000000
 385.0570238 -99.0000000   0.0000000
 385.0570238 -49.5000000   0.0000000
 385.0570238   0.0000000   0.0003442
 385.0570238 141.4213538   0.0000000
 385.0570238 400.0000000   0.0000000
 386.5427734 -99.0000000   0.0000000
 386.5427734 -49.5000000   0.0000000
 386.5427734   0.0000000   0.0008643
 386.5427734 141.4213538   0.0000000
 386.5427734 400.0000000   0.0000000
 388.0304290 -99.0000000   0.0000000
 388.0304290 -49.5000000   0.0000000
 388.0304290   0.0000000   0.0105965
 388.0304290 141.4213538   0.0000000
 388.0304290 400.0000000   0.0000000
 389.5199882 -99.0000000   0.0000000
 389.5199882 -49.5000000   0.0000000
 389.5199882   0.0000000   0.0002313
 389.5199882 141.4213538   0.0000000
 389.5199882 400.0000000   0.0000000
 391.0114485 -99.0000000   0.0000000
 391.0114485 -49.5000000   0.0000000
 391.0114485   0.0000000   0.0003505
 391.0114485 141.4213538   0.0000000
 391.0114485 400.0000000   0.0000000
 392.5048076 -99.0000000   0.0000000
 392.5048076 -49.5000000   0.0000000
 392.5048076   0.0000000   0.0012614
 392.5048076 141.4213538   0.0000000
 392.5048076 400.0000000   0.0000000
 394.0000630 -99.0000000   0.0000000
 394.0000630 -49.5000000   0.0000000
 394.0000630   0.0000000   0.0163056
 394.0000630 141.4213538   0.0000000
 394.0000630 400.0000000   0.0000000
 395.4972123 -99.0000000   0.0000000
 395.4972123 -49.5000000   0.0000000
 395.4972123   0.0000000   0.0001988
 395.4972123 141.4213538   0.0000000
 395.4972123 400.0000000   0.0000000
 396.9962532 -99.0000000   0.0000000
 396.9962532 -49.5000000   0.0000000
 396.9962532   0.0000000   0.0002403
 396.9962532 141.4213538   0.0000000
 396.9962532 400.0000000   0.0000000
 398.4971832 -99.0000000   0.0000000
 398.4971832 -49.5000000   0.0000000
 398.4971832   0.0000000   0.0003215
 398.4971832 141.4213538   0.0000000
 398.4971832 400.0000000   0.0000000
 400.0000000 -99.0000000   0.0000000
 400.0000000 -49.5000000   0.0000000
 400.0000000   0.0000000   0.0565881
 400.0000000 141.4213538   0.0000000
 400.0000000 400.0000000   0.0000000
